"id";"source";"date";"url";"typologie";"ministre";"titre";"abstract";"content";"language";"summary";"themes";"applicability";"keywords";"processing_status";"created_at";"updated_at";"processed"
"99";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251304";"Avis";"AVIS ET COMMUNICATIONS";"Avis relatif à la tarification des implants mammaires inscrits au titre III sur la liste des produits et prestations remboursables prévue à l'article L. 165-1 du code de la sécurité sociale";"Avis relatif à la tarification des implants mammaires inscrits au titre III sur la liste des produits et prestations remboursables prévue à l'article L. 165-1 du code de la sécurité sociale";"content_files\jorf\99.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"100";"JORF";"2025-11-24";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000052251307";"Annonce";"ANNONCES";"Demandes de changement de nom (Accès protégé textes 100 à 104)";"Demandes de changement de nom (Accès protégé textes 100 à 104)";"content_files\jorf\100.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 14:56:45";""
"2024/3005";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403005&locale=fr";"Actes législatifs";"";"Règlement (UE) 2024/3005 du Parlement européen et du Conseil du 27 novembre 2024 sur la transparence et l’intégrité des activités de notation environnementale, sociale et de gouvernance (ESG), et modifiant les règlements (UE) 2019/2088 et (UE) 2023/2859 (Texte présentant de l'intérêt pour l'EEE)";"";"content_files\eurlex\eurlex_l\2024_3005.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3015";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403015&locale=fr";"Actes législatifs";"";"Règlement (UE) 2024/3015 du Parlement européen et du Conseil du 27 novembre 2024 relatif à l’interdiction des produits issus du travail forcé sur le marché de l’Union et modifiant la directive (UE) 2019/1937 (Texte présentant de l'intérêt pour l'EEE)";"";"content_files\eurlex\eurlex_l\2024_3015.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3019";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403019&locale=fr";"Actes législatifs";"";"Directive (UE) 2024/3019 du Parlement européen et du Conseil du 27 novembre 2024 relative au traitement des eaux résiduaires urbaines (refonte) (Texte présentant de l'intérêt pour l'EEE)";"";"content_files\eurlex\eurlex_l\2024_3019.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3102";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403102&locale=fr";"Actes non législatifs";"";"Règlement délégué (UE) 2024/3102 de la Commission du 2 septembre 2024 modifiant le règlement (CE) no 138/2004 du Parlement européen et du Conseil en ce qui concerne les références à la nomenclature statistique des activités économiques NACE établie par le règlement (CE) no 1893/2006 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2024_3102.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3103";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403103&locale=fr";"Actes non législatifs";"";"Règlement délégué (UE) 2024/3103 de la Commission du 2 septembre 2024 modifiant le règlement (CE) no 451/2008 du Parlement européen et du Conseil en ce qui concerne l’actualisation de la classification des produits associée aux activités (CPA)";"";"content_files\eurlex\eurlex_l\2024_3103.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3104";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403104&locale=fr";"Actes non législatifs";"";"Règlement délégué (UE) 2024/3104 de la Commission du 2 septembre 2024 modifiant le règlement (CE) no 184/2005 du Parlement européen et du Conseil en ce qui concerne les références à la nomenclature statistique des activités économiques NACE établie par le règlement (CE) no 1893/2006 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2024_3104.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3141";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403141&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2024/3141 de la Commission du 11 décembre 2024 modifiant les annexes V et XIV du règlement d’exécution (UE) 2021/404 en ce qui concerne les mentions relatives au Canada, au Royaume-Uni et aux États-Unis dans les listes de pays tiers, de territoires ou de zones de pays tiers en provenance desquels l’entrée dans l’Union d’envois de volailles et de produits germinaux de volailles ainsi que de viandes fraîches de volailles et de gibier à plumes est autorisée";"";"content_files\eurlex\eurlex_l\2024_3141.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3148";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403148&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2024/3148 de la Commission du 11 décembre 2024 modifiant pour la 344e fois le règlement (CE) no 881/2002 du Conseil instituant certaines mesures restrictives spécifiques à l’encontre de certaines personnes et entités liées aux organisations EIIL (Daech) et Al-Qaida";"";"content_files\eurlex\eurlex_l\2024_3148.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3090";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403090&locale=fr";"Actes non législatifs";"";"Décision (UE) 2024/3090 du Parlement européen du 22 octobre 2024 concernant la décharge sur l’exécution du budget général de l’Union européenne pour l’exercice 2022, section II — Conseil européen et Conseil";"";"content_files\eurlex\eurlex_l\2024_3090.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3091";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403091&locale=fr";"Actes non législatifs";"";"Résolution (UE) 2024/3091 du Parlement européen du 22 octobre 2024 contenant les observations qui font partie intégrante de la décision concernant la décharge sur l’exécution du budget général de l’Union européenne pour l’exercice 2022, section II — Conseil européen et Conseil";"";"content_files\eurlex\eurlex_l\2024_3091.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/3155";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202403155&locale=fr";"Actes non législatifs";"";"Décision (PESC) 2024/3155 du Comité politique et de sécurité du 10 décembre 2024 prorogeant le mandat du chef de la mission d’observation de l’Union européenne en Géorgie (EUMM Georgia) (EUMM Georgia/2/2024)";"";"content_files\eurlex\eurlex_l\2024_3155.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2024/90802";"EURLEX";"2024-12-12";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202490802&locale=fr";"Rectificatifs";"";"Rectificatif à la décision (PESC) 2022/1334 du Conseil du 28 juillet 2022 modifiant la décision (PESC) 2016/610 relative à une mission militaire de formation PSDC de l’Union européenne en République centrafricaine (EUTM RCA) (JO L 201 du 1.8.2022)";"";"content_files\eurlex\eurlex_l\2024_90802.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:53:12";""
"2025/2319";"EURLEX";"2025-11-19";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502319&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2319 de la Commission du 18 novembre 2025 modifiant le règlement d’exécution (UE) 2022/527 en ce qui concerne des modifications administratives de l’autorisation de l’Union pour le produit biocide unique ARIEL chlorine Professional System 5 chlorine bleach for white wash";"";"content_files\eurlex\eurlex_l\2025_2319.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2320";"EURLEX";"2025-11-19";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502320&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2320 de la Commission du 18 novembre 2025 modifiant le règlement d’exécution (UE) 2021/633 instituant un droit antidumping définitif sur les importations de glutamate monosodique originaire de la République populaire de Chine et de l’Indonésie à l’issue d’un réexamen au titre de l’expiration des mesures effectué en vertu de l’article 11, paragraphe 2, du règlement (UE) 2016/1036 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2025_2320.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2349";"EURLEX";"2025-11-19";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502349&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2349 de la Commission du 14 novembre 2025 relatif au classement de certaines marchandises dans la nomenclature combinée";"";"content_files\eurlex\eurlex_l\2025_2349.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2296";"EURLEX";"2025-11-19";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502296&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2296 du Conseil du 4 novembre 2025 établissant que les conditions de paiement de la cinquième tranche du soutien sous forme de prêt au titre du plan pour l’Ukraine dans le cadre de la facilité pour l’Ukraine sont respectées de manière satisfaisante";"";"content_files\eurlex\eurlex_l\2025_2296.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2310";"EURLEX";"2025-11-19";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502310&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2310 de la Commission du 17 novembre 2025 modifiant la décision d’exécution (UE) 2021/781 en supprimant les émissions de CO2 de référence [notifiée sous le numéro C(2025) 7595]";"";"content_files\eurlex\eurlex_l\2025_2310.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2321";"EURLEX";"2025-11-19";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502321&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2321 de la Commission du 17 novembre 2025 modifiant les décisions 2007/305/CE, 2007/306/CE et 2007/307/CE en ce qui concerne le délai de tolérance pour les traces de colza hybride Ms1xRf1 (ACS-BNØØ4-7xACS-BNØØ1-4), de colza hybride Ms1xRf2 (ACS-BNØØ4-7xACS-BNØØ2-5) et de colza Topas 19/2 (ACS-BNØØ7-1), ainsi que des produits qui en sont dérivés [notifiée sous le numéro C(2025) 7640]";"";"content_files\eurlex\eurlex_l\2025_2321.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2325";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502325&locale=fr";"Actes non législatifs";"";"Décision (UE) 2025/2325 du Conseil du 10 octobre 2025 relative à la signature, au nom de l’Union, et à l’application provisoire du protocole de modification de l’accord entre l’Union européenne et la Confédération suisse sur l’échange automatique d’informations relatives aux comptes financiers en vue d’améliorer le respect des obligations fiscales au niveau international";"";"content_files\eurlex\eurlex_l\2025_2325.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2326";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502326&locale=fr";"Actes non législatifs";"";"Protocole de modification de l’accord entre l’Union européenne et la Confédération suisse sur l’échange automatique d’informations relatives aux comptes financiers en vue d’améliorer le respect des obligations fiscales au niveau international";"";"content_files\eurlex\eurlex_l\2025_2326.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2356";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502356&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2356 du Conseil du 20 novembre 2025 mettant en œuvre le règlement (UE) 2024/1485 concernant des mesures restrictives en raison de la situation en Russie";"";"content_files\eurlex\eurlex_l\2025_2356.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2368";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502368&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2368 du Conseil du 20 novembre 2025 mettant en œuvre le règlement (UE) 2023/2147 concernant des mesures restrictives en raison d’activités compromettant la stabilité et la transition politique du Soudan";"";"content_files\eurlex\eurlex_l\2025_2368.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2262";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502262&locale=fr";"Actes non législatifs";"";"Règlement (UE) 2025/2262 de la Commission du 11 novembre 2025 modifiant le règlement (UE) 2023/826 afin de clarifier les définitions et certains aspects des conditions de mesure et modifiant le règlement (UE) 2023/2533 en ce qui concerne la méthode de calcul du taux d’humidité final moyen, l’identification ainsi que la disponibilité de pièces de rechange et d’informations relatives à la réparation, entre autres aspects";"";"content_files\eurlex\eurlex_l\2025_2262.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/1353";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202501353&locale=fr";"Actes non législatifs";"";"Règlement délégué (UE) 2025/1353 de la Commission du 1er juillet 2025 modifiant le règlement délégué (UE) 2023/2534 concernant les sèche-linge domestiques à tambour en ce qui concerne les informations relatives à la réparabilité et clarifiant certains aspects des méthodes de mesure et de calcul, la fiche d’information sur le produit, la documentation technique et la procédure de vérification";"";"content_files\eurlex\eurlex_l\2025_1353.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2202";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502202&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2202 de la Commission du 22 octobre 2025 modifiant le règlement d’exécution (UE) 2022/1434 pour apporter des modifications administratives à l’autorisation de l’Union pour la famille de produits biocides CMIT-MIT Aqueous 1.5-15 et rectifiant ledit règlement";"";"content_files\eurlex\eurlex_l\2025_2202.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2333";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502333&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2333 de la Commission du 19 novembre 2025 instituant un droit antidumping définitif et portant perception définitive du droit provisoire institué sur les importations de contreplaqué de bois dur originaire de la République populaire de Chine";"";"content_files\eurlex\eurlex_l\2025_2333.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2339";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502339&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2339 de la Commission du 13 novembre 2025 relatif à l’approbation d’une modification, à l’échelle de l’Union, du cahier des charges de l’indication géographique protégée Дунавска равнина conformément au règlement (UE) 2024/1143 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2025_2339.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2340";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502340&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2340 de la Commission du 13 novembre 2025 concernant l’enregistrement de l’indication géographique Yenice Ihlamur Balı (AOP) dans le registre de l’Union des indications géographiques conformément au règlement (UE) 2024/1143 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2025_2340.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2341";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502341&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2341 de la Commission du 13 novembre 2025 enregistrant l’indication géographique Boudin blanc de Liège (IGP) dans le registre des indications géographiques de l’Union conformément au règlement (UE) 2024/1143 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2025_2341.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2345";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502345&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2345 de la Commission du 19 novembre 2025 renouvelant l’approbation du dazomet en tant que substance active destinée à être utilisée dans les produits biocides relevant du type de produits 8 conformément au règlement (UE) no 528/2012 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2025_2345.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2357";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502357&locale=fr";"Actes non législatifs";"";"Décision (PESC) 2025/2357 du Conseil du 20 novembre 2025 modifiant la décision (PESC) 2024/1484 concernant des mesures restrictives en raison de la situation en Russie";"";"content_files\eurlex\eurlex_l\2025_2357.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2362";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502362&locale=fr";"Actes non législatifs";"";"Décision (UE) 2025/2362 du Conseil du 13 novembre 2025 établissant la position à prendre, au nom de l’Union européenne, au sein du comité mixte institué par l’accord sur le retrait du Royaume-Uni de Grande-Bretagne et d’Irlande du Nord de l’Union européenne et de la Communauté européenne de l’énergie atomique en ce qui concerne l’adoption d’une décision ajoutant un acte de l’Union nouvellement adopté à l’annexe 2 du cadre de Windsor";"";"content_files\eurlex\eurlex_l\2025_2362.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2369";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502369&locale=fr";"Actes non législatifs";"";"Décision (PESC) 2025/2369 du Conseil du 20 novembre 2025 modifiant la décision (PESC) 2023/2135 concernant des mesures restrictives en raison d’activités compromettant la stabilité et la transition politique du Soudan";"";"content_files\eurlex\eurlex_l\2025_2369.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2344";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502344&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2344 de la Commission du 19 novembre 2025 abrogeant la décision d’exécution (UE) 2024/2930 reportant l’expiration de l’approbation du dazomet destiné à être utilisé dans les produits biocides relevant du type de produits 8, conformément au règlement (UE) no 528/2012 du Parlement européen et du Conseil";"";"content_files\eurlex\eurlex_l\2025_2344.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2355";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502355&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2355 de la Commission du 13 novembre 2025 modifiant la décision d’exécution (UE) 2019/450 en ce qui concerne la publication des références des documents d’évaluation européens pour les systèmes de vitrage pour balcons et terrasses sans cadres verticaux, pour les systèmes composites d’isolation thermique extérieure avec système d’enduit et pour d’autres produits de construction";"";"content_files\eurlex\eurlex_l\2025_2355.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/90917";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202590917&locale=fr";"Rectificatifs";"";"Rectificatif au règlement d’exécution (UE) 2025/1530 de la Commission du 30 juillet 2025 autorisant la mise sur le marché de l’huile extraite du trichlorure de potassium et de magnésium hexahydraté en tant que nouvel aliment et modifiant le règlement d’exécution (UE) 2017/2470 (JO L, 2025/1530, 31.7.2025)";"";"content_files\eurlex\eurlex_l\2025_90917.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/90918";"EURLEX";"2025-11-20";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202590918&locale=fr";"Rectificatifs";"";"Rectificatif au règlement d’exécution (UE) 2023/943 de la Commission du 11 mai 2023 autorisant la mise sur le marché du cellobiose en tant que nouvel aliment et modifiant le règlement d’exécution (UE) 2017/2470 (JO L 126 du 12.5.2023)";"";"content_files\eurlex\eurlex_l\2025_90918.txt";"fr";"";"";"";"";"pending";"";"2025-11-24 15:57:31";""
"2025/2459";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502459&locale=fr";"Actes législatifs";"";"Directive (UE) 2025/2459 du Parlement européen et du Conseil du 26 novembre 2025 modifiant la directive 1999/62/CE en ce qui concerne la prolongation de la période pendant laquelle les véhicules utilitaires lourds à émissions nulles peuvent bénéficier d’une réduction considérable ou d’une exonération des redevances d’infrastructure ou des droits d’usage (Texte présentant de l’intérêt pour l’EEE)";"";"content_files/eurlex/eurlex_l/2025_2459.txt";"fr";"""Directive européenne prolongeant jusqu'au 30 juin 2031 la possibilité pour les États membres de réduire ou exonérer les redevances routières pour les véhicules lourds à émissions nulles.""";"Infrastructures, Poids lourds, Risques routiers";"obligation/Loi";"";"processed";"";"2025-12-04 12:04:14";"2025-12-04 12:04:14"
"2025/2184";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502184&locale=fr";"Actes non législatifs";"";"Règlement délégué (UE) 2025/2184 de la Commission du 10 septembre 2025 modifiant les règlements délégués (UE) 2016/232 et (UE) 2017/891 en ce qui concerne certaines règles relatives aux organisations de producteurs, les obligations de notification des prix à la production et la mise en œuvre de certains mécanismes d’importation dans le secteur des fruits et légumes";"";"content_files/eurlex/eurlex_l/2025_2184.txt";"fr";"""Modification des règlements délégués (UE) 2016/232 et 2017/891 pour harmoniser, simplifier et clarifier les règles concernant les organisations de producteurs et les associations dans les secteurs des fruits et légumes.""";"Santé publique, Risque biologique, Phytos";"obligation/Règlement";"";"processed";"";"2025-12-04 12:04:18";"2025-12-04 12:04:18"
"2025/2487";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502487&locale=fr";"Actes non législatifs";"";"Règlement délégué (UE) 2025/2487 de la Commission du 2 décembre 2025 modifiant la directive 2009/81/CE du Parlement européen et du Conseil en ce qui concerne les seuils applicables pour les marchés de fourniture, de services et de travaux";"";"content_files/eurlex/eurlex_l/2025_2487.txt";"fr";"""Règlement de la Commission européenne modifiant les seuils financiers de la directive 2009/81/CE pour les marchés de défense et sécurité, applicables dès le 1er janvier 2026.""";"Normes, Construction, Urbanisme";"obligation/Règlement";"";"processed";"";"2025-12-04 12:04:22";"2025-12-04 12:04:22"
"2025/2185";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502185&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2185 de la Commission du 10 septembre 2025 modifiant le règlement d’exécution (UE) 2017/892 en ce qui concerne certaines procédures, le calcul des valeurs forfaitaires à l’importation et des droits additionnels à l’importation";"";"content_files/eurlex/eurlex_l/2025_2185.txt";"fr";"""Modification du règlement d’exécution (UE) 2017/892 pour simplifier les règles sur les programmes opérationnels des producteurs et les droits à l’importation dans les secteurs des fruits et légumes.""";"Engrais, Phytos, Risque chimique";"obligation/Règlement";"";"processed";"";"2025-12-04 12:04:26";"2025-12-04 12:04:26"
"2025/2432";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502432&locale=fr";"Actes non législatifs";"";"Règlement d’exécution (UE) 2025/2432 de la Commission du 3 décembre 2025 soumettant à enregistrement les importations de certains produits plats laminés à froid en acier originaires de l’Inde, du Japon, de Taïwan, de Turquie et du Viêt Nam en vue de permettre la perception de droits antidumping sur les importations soumises à enregistrement";"";"content_files/eurlex/eurlex_l/2025_2432.txt";"fr";"""Règlement de la Commission européenne sur l'enregistrement des importations de produits plats laminés à froid en acier originaires de l'Inde, du Japon, de Taïwan, de Turquie et du Viêt Nam dans le cadre d'une enquête antidumping.""";"Risque chimique, Stockage (non chimique), Normes";"obligation/Règlement";"";"processed";"";"2025-12-04 12:04:30";"2025-12-04 12:04:30"
"2025/2468";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502468&locale=fr";"Actes non législatifs";"";"Décision (UE) 2025/2468 du Conseil du 13 novembre 2025 autorisant l’ouverture de négociations entre l’Union européenne et le Royaume-Uni de Grande-Bretagne et d’Irlande du Nord concernant un espace sanitaire et phytosanitaire commun entre l’Union européenne et le Royaume-Uni en ce qui concerne la Grande-Bretagne et visant à coupler les systèmes d’échange de quotas d’émission de gaz à effet de serre du Royaume-Uni et de l’Union";"";"content_files/eurlex/eurlex_l/2025_2468.txt";"fr";"""Décision autorisant la Commission européenne à négocier avec le Royaume-Uni des accords sur un espace sanitaire commun et le couplage des systèmes d'échange de quotas d'émission de gaz à effet de serre.""";"Santé publique, Biocides & Phytos, F-Gas";"information/Décision ou résumé de décisions";"";"processed";"";"2025-12-04 14:06:44";"2025-12-04 14:06:44"
"2025/2474";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502474&locale=fr";"Actes non législatifs";"";"Décision (UE) 2025/2474 du Conseil du 17 octobre 2025 relative à la position à prendre, au nom de l’Union européenne, en ce qui concerne la décision des participants à l’accord sectoriel relatif aux crédits à l’exportation d’aéronefs civils figurant à l’annexe III de l’arrangement sur les crédits à l’exportation bénéficiant d’un soutien public concernant la classification de risque de l’emprunteur dans le cas des opérations de minimis portant sur des aéronefs agricoles";"";"content_files/eurlex/eurlex_l/2025_2474.txt";"fr";"""Décision de l'Union européenne soutenant la simplification de la classification des risques pour les crédits à l'exportation d'aéronefs agricoles de faible valeur.""";"Risques routiers, Transport de marchandises, Machines";"obligation/Loi";"";"processed";"";"2025-12-04 14:06:47";"2025-12-04 14:06:47"
"2025/2425";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502425&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2425 de la Commission du 2 décembre 2025 sur l’harmonisation de la bande de fréquences 3800-4200 MHz pour l’utilisation partagée par des systèmes à haut débit sans fil de Terre capables de fournir une connectivité de réseau local dans l’Union [notifiée sous le numéro C(2025) 8146]";"";"content_files/eurlex/eurlex_l/2025_2425.txt";"fr";"""Décision de la Commission européenne établissant les conditions techniques harmonisées pour l'utilisation partagée de la bande 3 800-4 200 MHz par des systèmes à haut débit sans fil de Terre.""";"Champs électromagnétiques, Rayonnements non ionisants, Normes";"information/Décision ou résumé de décisions";"";"processed";"";"2025-12-04 15:39:34";"2025-12-04 15:39:34"
"2025/2489";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202502489&locale=fr";"Actes non législatifs";"";"Décision d’exécution (UE) 2025/2489 de la Commission du 3 décembre 2025 concernant certaines mesures d’urgence provisoires contre la peste porcine africaine en Espagne [notifiée sous le numéro C(2025) 8483]";"";"content_files/eurlex/eurlex_l/2025_2489.txt";"fr";"""Décision de la Commission européenne établissant une zone infectée en Espagne pour lutter contre la peste porcine africaine avec des mesures d'urgence applicables jusqu'au 28 février 2026.""";"Santé publique, Risques biologiques, Situations d'urgence";"obligation/Loi";"";"processed";"";"2025-12-04 15:39:38";"2025-12-04 15:39:38"
